radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,244,5,36400,1881858,-1,26.0159,66.5803,2493,37,1,1723362704,1756227137,0
LTE,244,91,4230,36013855,-1,24.9488,60.1736,1000,15,1,1723508945,1765573142,0
LTE,244,91,4220,36824597,-1,24.9256,60.219,1000,8,1,1723547314,1762885981,0
LTE,244,12,123,2685738,-1,24.7285,60.7508,1248,22,1,1723638467,1777464554,0
LTE,244,12,123,2859267,-1,24.7394,60.7888,2205,12,1,1723638517,1742991967,0
LTE,244,12,301,2715435,-1,24.5109,60.9516,2646,41,1,1723639197,1777464551,0
LTE,244,12,301,2582302,-1,24.4329,61.0198,1000,11,1,1723639667,1747170255,0
GSM,244,12,2303,36250,-1,24.7476,61.2454,14054,4,1,1723642207,1750407721,0
LTE,244,12,302,3147031,-1,24.6839,61.2683,775,41,1,1723718931,1754998144,0
LTE,244,91,4110,36021005,-1,24.4958,60.9951,1000,19,1,1723721921,1776618604,0
LTE,244,12,301,3159297,-1,24.4874,60.9983,743,33,1,1723721931,1747170254,0
LTE,244,91,4110,36286477,-1,24.504,60.9846,644,40,1,1723721971,1751036769,0
LTE,244,91,4110,36286497,-1,24.5018,60.98,1000,16,1,1723722051,1751036769,0
LTE,244,91,4110,36286487,-1,24.4881,60.9753,1000,21,1,1723722071,1751036769,0
LTE,244,91,4110,37970455,-1,24.4809,60.9736,1000,11,1,1723722121,1751036769,0
LTE,244,91,4110,37655831,-1,24.4714,60.9705,1000,12,1,1723722151,1751036769,0
LTE,244,91,4110,37655821,-1,24.4794,60.9637,819,35,1,1723722181,1755177187,0
LTE,244,91,4110,36840205,-1,24.4854,60.9577,1000,22,1,1723722221,1755177187,0
LTE,244,12,301,2714665,-1,24.6919,60.8617,4647,20,1,1723722781,1747170252,0
LTE,244,91,4010,36968971,-1,24.901,60.2982,1000,18,1,1723724832,1774991719,0
LTE,244,91,4120,36308511,-1,24.7622,61.1754,500,25,1,1723719872,1751036764,0
LTE,244,91,4010,36151841,-1,24.8517,60.2984,751,38,1,1723724673,1778706604,0
LTE,244,91,4010,35915553,-1,24.8924,60.298,1412,50,1,1723724763,1774991704,0
LTE,244,91,4010,36407073,-1,24.8808,60.2979,1000,12,1,1723724793,1774991704,0
LTE,244,91,4010,36407053,-1,24.8927,60.2982,1000,22,1,1723724813,1774991704,0
LTE,244,91,4010,35915543,-1,24.9131,60.2974,1000,16,1,1723724873,1774991703,0
LTE,244,91,4010,35861025,-1,24.9227,60.2971,500,25,1,1723724883,1759432033,0
LTE,244,91,4010,35861005,-1,24.9373,60.2962,753,35,1,1723724903,1759432033,0
LTE,244,91,4220,37187597,-1,25.0148,60.2554,1000,9,1,1723726383,1746305649,0
LTE,244,5,23050,1349893,-1,23.7778,61.2031,1000,21,1,1723953493,1747170259,0
LTE,244,5,23050,6500865,-1,23.8332,61.18,785,32,1,1723953623,1762025599,0
LTE,244,5,23050,6544392,-1,23.8682,61.169,1000,7,1,1723953953,1747170258,0
LTE,244,5,23050,6509573,-1,23.8575,61.1538,1000,14,1,1723954143,1761860527,0
LTE,244,5,23050,6509570,-1,23.8647,61.1549,1100,30,1,1723954173,1762025598,0
LTE,244,5,23050,5397512,-1,23.8352,61.1526,764,32,1,1723954193,1761860527,0
LTE,244,5,23050,1162497,-1,23.7967,61.1413,11945,49,1,1723954233,1761860527,0
LTE,244,5,23050,1162501,-1,23.7644,61.1319,3289,12,1,1723954303,1761860527,0
LTE,244,5,23050,1809668,-1,23.5907,61.0219,1000,17,1,1723954793,1762025595,0
LTE,244,5,23050,1808134,-1,23.5872,61.0197,1000,22,1,1723954813,1762025595,0
LTE,244,5,23050,1809666,-1,23.5533,60.9807,1000,18,1,1723954953,1761860531,0
LTE,244,5,23050,1426689,-1,23.5096,60.962,1566,28,1,1723954983,1761860531,0
LTE,244,5,23050,1426692,-1,23.5244,60.9673,2542,46,1,1723955053,1762025595,0
LTE,244,5,23050,1426694,-1,23.4596,60.9504,1730,50,1,1723955123,1762025594,0
LTE,244,5,23050,3487490,-1,23.3024,60.9098,8402,30,1,1723955353,1761860534,0
LTE,244,5,22010,906242,-1,23.0943,60.8633,992,27,1,1723956033,1762025591,0
LTE,244,5,22010,906243,-1,23.0839,60.8605,1000,11,1,1723956053,1761860535,0
LTE,244,5,22010,1022468,-1,23.0797,60.8583,1662,44,1,1723956063,1761860535,0
LTE,244,5,22010,1022466,-1,23.0626,60.8498,1000,16,1,1723956133,1762025590,0
LTE,244,5,22010,200961,-1,23.0639,60.8485,1538,26,1,1723956188,1762025590,0
LTE,244,5,22010,556289,-1,22.9024,60.7678,2066,50,1,1723956433,1762025588,0
LTE,244,5,22010,556290,-1,22.8667,60.7547,14945,44,1,1723956733,1762025588,0
LTE,244,5,22010,693250,-1,22.7276,60.6982,1421,47,1,1723957073,1762025586,0
LTE,244,5,22010,750085,-1,22.5826,60.6424,3807,31,1,1723957543,1762025586,0
LTE,244,5,22010,3527174,-1,22.5927,60.6481,3005,14,1,1723957563,1762025585,0
LTE,244,5,22010,1624578,-1,22.5286,60.6019,2498,45,1,1723957743,1762025584,0
LTE,244,5,22010,643073,-1,22.4849,60.5848,1038,37,1,1723957843,1762025584,0
LTE,244,5,22010,295681,-1,22.4603,60.5745,1975,25,1,1723957913,1762025584,0
LTE,244,5,22010,295682,-1,22.435,60.5616,1000,16,1,1723957973,1761860542,0
LTE,244,5,22010,731395,-1,22.3948,60.5448,1496,36,1,1723958053,1761860543,0
LTE,244,5,22030,6410244,-1,22.3073,60.5136,1375,44,1,1723958263,1761860543,0
LTE,244,5,22030,6410245,-1,22.3051,60.4977,1000,17,1,1723958343,1761860543,0
LTE,244,5,22030,2203395,-1,22.2985,60.4943,1000,21,1,1723958383,1761860543,0
LTE,244,5,22030,1589510,-1,22.2875,60.4784,1000,14,1,1723958473,1762025581,0
LTE,244,5,22030,1589509,-1,22.2836,60.473,1000,23,1,1723958493,1778782682,0
LTE,244,5,22020,5688065,-1,22.2898,60.4599,1097,24,1,1723958513,1736519343,0
LTE,244,5,22020,5688071,-1,22.2874,60.4587,1000,9,1,1723958543,1732365607,0
LTE,244,5,22020,421899,-1,22.2764,60.4595,1000,10,1,1723958603,1757395866,0
LTE,244,5,22020,1869569,-1,22.2586,60.4554,1000,5,1,1723958766,1732365607,0
LTE,244,5,22020,1803522,-1,22.2602,60.4558,1000,6,1,1723958783,1732365607,0
LTE,244,5,22020,430086,-1,22.2732,60.458,1000,4,1,1723959143,1736519342,0
LTE,244,12,111,2129707,-1,24.8489,60.2391,1000,4,1,1723972195,1751476983,0
GSM,244,36,9602,12888,-1,29.7937,62.5767,893,50,1,1724197764,1776084661,0
GSM,244,36,9602,12836,-1,29.7845,62.5971,1490,50,1,1724198207,1776245222,0
GSM,244,36,9602,12821,-1,29.78,62.6096,954,28,1,1724198288,1777903322,0
GSM,244,36,9602,12883,-1,29.7811,62.6145,963,32,1,1724198288,1776225723,0
GSM,244,36,9602,12904,-1,29.7731,62.6188,1379,27,1,1724198309,1777447622,0
GSM,244,36,9602,12781,-1,29.7532,62.6166,1261,41,1,1724198317,1776225728,0
GSM,244,36,9602,12784,-1,29.7512,62.617,1455,50,1,1724198367,1775135046,0
GSM,244,36,9602,12783,-1,29.7136,62.6272,1541,34,1,1724198636,1777447623,0
GSM,244,36,9602,12845,-1,29.7092,62.6231,863,30,1,1724199937,1775135048,0
GSM,244,36,9602,12942,-1,29.7402,62.603,611,34,1,1724200299,1774547045,0
GSM,244,36,9602,12940,-1,29.7459,62.6056,500,26,1,1724200332,1777903323,0
GSM,244,36,9602,12948,-1,29.7509,62.6033,665,28,1,1724200434,1776084666,0
GSM,244,36,9602,12825,-1,29.7569,62.6045,1000,22,1,1724200467,1776084666,0
GSM,244,5,15200,6305,-1,28.5702,62.1074,3300,23,1,1724221593,1753292883,0
GSM,244,36,9701,11493,-1,28.4308,62.1309,4665,50,1,1724225183,1753292883,0
GSM,244,36,9701,11358,-1,28.4187,62.1127,5259,50,1,1724225353,1753292883,0
GSM,244,36,9701,11384,-1,28.5012,62.1018,3449,50,1,1724225963,1753292883,0
GSM,244,36,9701,11382,-1,28.3908,62.1095,6003,50,1,1724228063,1753292883,0
GSM,244,36,9701,11485,-1,28.6005,62.1144,4958,50,1,1724230163,1753292883,0
LTE,244,12,103,2934530,-1,24.9658,60.1845,1000,19,1,1724240534,1741595410,0
LTE,244,12,103,1822979,-1,24.9697,60.1876,1000,12,1,1724240644,1741595410,0
LTE,244,12,200,1900289,-1,24.9617,60.1921,1000,9,1,1724240784,1738916406,0
LTE,244,12,200,1901569,-1,24.9583,60.1941,1000,7,1,1724240834,1738916406,0
LTE,244,91,4220,37340438,-1,24.9555,60.1942,1000,14,1,1724240854,1767453400,0
LTE,244,12,200,2936342,-1,24.9454,60.2079,1000,14,1,1724241014,1776954902,0
GSM,244,5,15200,4823,-1,28.6803,62.067,9411,50,1,1724290981,1753292881,0
GSM,244,36,9701,11380,-1,28.572,62.0957,3697,50,1,1724292815,1753292883,0
GSM,244,36,9701,11314,-1,28.5405,62.0338,10136,16,1,1724295132,1753110783,0
GSM,244,5,15200,9871,-1,28.4389,62.0962,4071,50,1,1724299436,1753292881,0
LTE,244,91,4170,36861207,-1,25.0698,60.2605,1000,11,1,1724391919,1778305382,0
LTE,244,12,212,2245406,-1,25.1279,60.3592,1000,7,1,1724393259,1765037471,0
LTE,244,12,240,2796331,-1,25.4123,60.7636,3774,8,1,1724396810,1765037478,0
LTE,244,91,4120,36730901,-1,25.4428,60.763,1401,50,1,1724397480,1765297202,0
LTE,244,12,240,2876202,-1,25.3905,60.7979,3972,24,1,1724397720,1765297202,0
LTE,244,5,29012,820745,-1,25.0171,60.2547,1000,12,1,1724391435,1735940345,0
LTE,244,5,29012,820744,-1,25.021,60.2533,1000,11,1,1724391485,1735940345,0
LTE,244,5,29012,1265932,-1,25.026,60.2508,1000,8,1,1724391495,1754949482,0
LTE,244,5,29012,1265931,-1,25.0305,60.2497,1000,24,1,1724391525,1754949482,0
LTE,244,5,29012,1820931,-1,25.0796,60.2819,1000,13,1,1724392175,1743095770,0
LTE,244,5,29012,1419013,-1,25.0801,60.2849,1000,15,1,1724392235,1743095770,0
LTE,244,5,39012,1876481,-1,25.3997,60.7892,1592,50,1,1724397715,1765296184,0
LTE,244,5,39012,1876482,-1,25.3819,60.8008,585,35,1,1724397845,1765296184,0
LTE,244,5,39012,1876483,-1,25.3743,60.8121,925,50,1,1724397875,1765296184,0
LTE,244,91,4120,36730911,-1,25.3863,60.804,4834,29,1,1724492569,1765297202,0
LTE,244,12,240,2802473,-1,25.3556,60.8193,3091,21,1,1724499053,1765297201,0
GSM,244,36,9602,12818,-1,29.7781,62.6161,910,41,1,1724545764,1776225723,0
GSM,244,36,9602,12813,-1,29.736,62.5995,726,33,1,1724547516,1777903323,0
GSM,244,36,9602,12857,-1,29.753,62.5959,1000,22,1,1724547716,1777447624,0
GSM,244,36,9701,11275,-1,29.7616,62.5845,2870,31,1,1724548204,1776225730,0
GSM,244,36,9602,12914,-1,29.7979,62.5795,1000,23,1,1724548351,1776225730,0
LTE,244,91,4120,36622358,-1,25.3451,60.8274,1028,41,1,1724567896,1765216684,0
LTE,244,91,4120,36747286,-1,25.3341,60.8361,1000,14,1,1724567996,1765216683,0
LTE,244,91,4120,36146444,-1,25.3301,60.8378,1000,18,1,1724568006,1765216683,0
LTE,244,12,240,2876203,-1,25.3398,60.8315,1528,48,1,1724574551,1765216682,0
LTE,244,5,29012,1724422,-1,25.0937,60.2892,500,30,1,1724589649,1765296192,0
LTE,244,5,29012,1724421,-1,25.0933,60.2859,1000,19,1,1724589669,1765296193,0
LTE,244,91,4220,36551445,-1,24.9217,60.2014,1000,6,1,1724651170,1741160162,0
GSM,244,36,9602,12582,-1,29.8291,62.6003,748,31,1,1724629542,1775135044,0
GSM,244,36,9602,12817,-1,29.8176,62.6019,1014,50,1,1724629572,1775135044,0
GSM,244,36,9602,12799,-1,29.9207,62.6126,1426,50,1,1724629613,1766505721,0
GSM,244,36,9602,12800,-1,29.8881,62.689,7425,51,1,1724629613,1766505750,0
GSM,244,36,9602,12859,-1,29.8383,62.6089,1073,21,1,1724629642,1755960547,0
GSM,244,36,9602,12896,-1,29.9238,62.6096,1113,43,1,1724629732,1750839374,0
GSM,244,36,9602,12925,-1,29.9088,62.6422,1339,50,1,1724629732,1766505723,0
GSM,244,36,9602,12923,-1,29.8968,62.6626,1194,50,1,1724629782,1766505723,0
GSM,244,36,9602,14796,-1,29.8912,62.7028,5003,32,1,1724630015,1766691075,0
GSM,244,36,9602,14762,-1,29.8,62.6838,1381,50,1,1724630143,1766691078,0
GSM,244,36,9602,14789,-1,29.8954,62.6795,720,30,1,1724630154,1734972846,0
GSM,244,36,9602,14790,-1,29.8896,62.6883,1156,33,1,1724630236,1766505725,0
GSM,244,36,9602,12801,-1,29.9057,62.7155,4086,50,1,1724630286,1766691074,0
GSM,244,36,9602,14750,-1,30.0044,62.7477,1211,50,1,1724630606,1766691073,0
GSM,244,36,9602,14769,-1,30.0887,62.792,1212,50,1,1724630967,1766691069,0
GSM,244,36,9602,14768,-1,30.09,62.7923,1410,50,1,1724631058,1766691069,0
GSM,244,36,9602,14700,-1,30.2048,62.8749,5616,37,1,1724631288,1766691067,0
GSM,244,36,9602,14775,-1,30.1901,62.8237,1511,50,1,1724631319,1766691067,0
GSM,244,36,9602,14825,-1,30.1976,62.8623,1598,50,1,1724631531,1766691066,0
GSM,244,36,9602,14820,-1,30.1964,62.8565,1723,50,1,1724631560,1766691066,0
GSM,244,36,9602,14804,-1,30.21,62.8995,1368,50,1,1724631598,1766691064,0
GSM,244,36,9602,14773,-1,30.2266,62.7983,12192,50,1,1724633013,1766505739,0
GSM,244,36,9602,14788,-1,29.9271,62.7207,1342,36,1,1724654805,1766691075,0
GSM,244,36,9602,12902,-1,29.7798,62.6288,2775,48,1,1724655325,1777447623,0
GSM,244,36,9602,12979,-1,29.7912,62.5918,1307,23,1,1724655405,1774854602,0
GSM,244,36,9602,12878,-1,29.7714,62.6362,2693,46,1,1724655415,1777447623,0
GSM,244,36,9602,12563,-1,29.7758,62.626,553,27,1,1724655437,1766691080,0
GSM,244,36,9602,12795,-1,29.7629,62.6058,500,29,1,1724655625,1776084666,0
LTE,244,91,4220,35974687,-1,24.9165,60.2104,1469,34,1,1724662711,1770397685,0
LTE,244,91,4220,35974667,-1,24.9183,60.2154,500,25,1,1724662741,1770397686,0
GSM,244,36,9602,12785,-1,29.7147,62.6239,944,33,1,1724718429,1776225725,0
GSM,244,36,9602,12814,-1,29.7558,62.5868,2203,50,1,1724721960,1775329745,0
LTE,244,91,4010,37630733,-1,24.8654,60.2834,1000,19,1,1724762226,1778706604,0
LTE,244,91,4010,36405012,-1,24.8086,60.3584,1000,22,1,1724762516,1760477225,0
LTE,244,91,4010,36405002,-1,24.8078,60.3717,617,37,1,1724762576,1767223994,0
LTE,244,12,123,2275370,-1,24.8368,60.634,1000,3,1,1724765117,1735734792,0
LTE,244,91,4010,36173323,-1,24.9906,60.3014,1000,19,1,1724770477,1778333524,0
LTE,244,12,210,2234900,-1,24.9827,60.2924,1000,17,1,1724770527,1777503663,0
LTE,244,5,39012,1947395,-1,24.8333,60.6339,1000,12,1,1724764930,1738967582,0
LTE,244,5,39012,1947398,-1,24.8324,60.6329,1000,6,1,1724764990,1738967582,0
LTE,244,12,210,2225666,-1,24.9622,60.2965,1000,11,1,1724919543,1731953404,0
LTE,244,91,4010,36865567,-1,24.9642,60.2956,1000,8,1,1724919983,1731954185,0
LTE,244,12,210,2223617,-1,24.9666,60.2949,1000,20,1,1724920033,1731953404,0
LTE,244,91,4100,36389387,-1,25.1375,61.9892,2862,38,1,1724972125,1744803451,0
LTE,244,5,34300,1182982,-1,25.1307,61.9995,1718,50,1,1724972132,1757429470,0
LTE,244,91,4100,36389397,-1,25.1268,61.9464,3749,29,1,1724972452,1744803452,0
LTE,244,5,34300,6405633,-1,25.1517,61.9422,2528,36,1,1724972622,1757429472,0
LTE,244,5,34300,350470,-1,25.1481,61.9591,2421,20,1,1724972632,1749051313,0
LTE,244,91,4100,37699871,-1,25.1475,61.969,2811,33,1,1724972732,1744803451,0
LTE,244,5,34300,827652,-1,25.1466,61.9492,3215,35,1,1724972782,1759505603,0
LTE,244,91,4100,36679947,-1,25.1378,61.9315,2298,39,1,1724972832,1742833704,0
LTE,244,5,34300,6405636,-1,25.1593,61.9338,1538,27,1,1724972862,1759505603,0
LTE,244,5,34300,6405640,-1,25.1644,61.9272,1228,46,1,1724973010,1749051313,0
LTE,244,5,34300,350475,-1,25.176,61.923,1627,28,1,1724973093,1749051313,0
LTE,244,5,34300,116234,-1,25.1569,61.9145,1044,26,1,1724973154,1747730357,0
LTE,244,5,34300,116231,-1,25.1556,61.9152,920,27,1,1724973367,1749051313,0
LTE,244,5,34300,116228,-1,25.1543,61.9159,1083,11,1,1724991614,1741965308,0
LTE,244,91,4100,36621334,-1,25.1489,61.898,1422,47,1,1724992546,1768501701,0
LTE,244,5,34300,290054,-1,25.1793,61.8882,6620,29,1,1724992560,1750069645,0
LTE,244,91,4100,36389152,-1,25.158,61.8899,882,41,1,1724992580,1768501702,0
LTE,244,91,4100,36946188,-1,25.173,61.8807,1000,17,1,1724992663,1768501702,0
LTE,244,91,4100,35954206,-1,25.1874,61.8638,1000,8,1,1724993056,1744803456,0
LTE,244,91,4100,35954209,-1,25.1853,61.8635,1000,23,1,1724993115,1746634382,0
LTE,244,91,4100,35934743,-1,25.1766,61.8561,1833,38,1,1724994481,1746634382,0
LTE,244,91,4100,37220628,-1,25.1787,61.8687,1000,12,1,1724994561,1739376985,0
LTE,244,91,4100,36946189,-1,25.1753,61.8784,1127,27,1,1724994631,1744803455,0
LTE,244,91,4100,36389153,-1,25.1685,61.8876,1000,17,1,1724994691,1744803455,0
